epoch,accuracy,loss,val_accuracy,val_loss
0,0.11264821887016296,6.061613082885742,0.05232558026909828,3.297244071960449
1,0.23122529685497284,2.7225611209869385,0.040697675198316574,3.4415879249572754
2,0.29841896891593933,2.3875324726104736,0.040697675198316574,3.9730899333953857
3,0.28853756189346313,2.311232089996338,0.05232558026909828,4.453099250793457
4,0.3339920938014984,2.117215394973755,0.040697675198316574,5.442075729370117
5,0.33003953099250793,2.207803726196289,0.040697675198316574,5.495234489440918
6,0.38735178112983704,2.0106863975524902,0.04651162773370743,5.416786193847656
7,0.39723318815231323,1.9305768013000488,0.03488372266292572,6.187766075134277
8,0.46047431230545044,1.8680059909820557,0.040697675198316574,6.097698211669922
9,0.4486165940761566,1.7096314430236816,0.040697675198316574,5.837021350860596
10,0.4960474371910095,1.6579773426055908,0.040697675198316574,5.213676929473877
11,0.4644268751144409,1.779850721359253,0.05232558026909828,5.423866271972656
12,0.5671936869621277,1.4727023839950562,0.075581394135952,5.819131374359131
13,0.5592885613441467,1.3934953212738037,0.06976744532585144,6.743746757507324
14,0.6205533742904663,1.2412444353103638,0.06395348906517029,6.59674072265625
15,0.6561264991760254,1.0425515174865723,0.06395348906517029,6.783120155334473
16,0.6758893132209778,1.1424747705459595,0.0872092992067337,6.145650386810303
17,0.6778656244277954,1.0886387825012207,0.06395348906517029,5.527049541473389
18,0.6541501879692078,1.0645945072174072,0.22093023359775543,3.781085968017578
19,0.6996047496795654,0.8721752166748047,0.12790697813034058,5.879134178161621
20,0.7549406886100769,0.8112871646881104,0.18023255467414856,4.866529941558838
21,0.7588932514190674,0.7892813086509705,0.22093023359775543,4.6244001388549805
22,0.687747061252594,0.9659599661827087,0.1744185984134674,5.4664082527160645
23,0.7292490005493164,0.8084621429443359,0.302325576543808,4.429825305938721
24,0.7430830001831055,0.7659087181091309,0.22674418985843658,4.359253406524658
25,0.7727272510528564,0.6480731964111328,0.27906978130340576,3.964148998260498
26,0.7707509994506836,0.6717482209205627,0.5058139562606812,2.2640817165374756
27,0.8003952503204346,0.5780142545700073,0.4011628031730652,3.646425724029541
28,0.8181818127632141,0.5477558374404907,0.5639534592628479,2.094540596008301
29,0.8418972492218018,0.4914117753505707,0.5406976938247681,1.8905795812606812
30,0.8517786264419556,0.4265402853488922,0.5058139562606812,2.280411720275879
31,0.8735178112983704,0.40596315264701843,0.569767415523529,2.0451059341430664
32,0.8656126260757446,0.40068310499191284,0.5406976938247681,2.0920112133026123
33,0.8577075004577637,0.45728978514671326,0.5988371968269348,1.8175662755966187
34,0.8853754997253418,0.325253963470459,0.6627907156944275,1.595226764678955
35,0.8438735008239746,0.41754499077796936,0.7151162624359131,1.4677059650421143
36,0.8952569365501404,0.34075459837913513,0.6337209343910217,2.1881632804870605
37,0.8774703741073608,0.35524696111679077,0.6627907156944275,1.5958961248397827
38,0.8972331881523132,0.368720144033432,0.6976743936538696,1.1986656188964844
39,0.8853754997253418,0.2981623113155365,0.645348846912384,1.8140836954116821
40,0.9249011874198914,0.23105843365192413,0.7267441749572754,1.417780876159668
41,0.9209486246109009,0.22477802634239197,0.7441860437393188,1.4534993171691895
42,0.926877498626709,0.24112722277641296,0.7209302186965942,1.4164974689483643
43,0.926877498626709,0.23592394590377808,0.7441860437393188,1.281852126121521
44,0.9347826242446899,0.18335555493831635,0.7383720874786377,1.3681062459945679
45,0.9328063130378723,0.23267747461795807,0.7441860437393188,1.3556450605392456
46,0.9288537502288818,0.17689529061317444,0.7965116500854492,1.0323600769042969
47,0.9288537502288818,0.21480798721313477,0.7965116500854492,0.9075266718864441
48,0.9505928754806519,0.1649823635816574,0.75,0.9734522104263306
49,0.9407114386558533,0.1521545797586441,0.75,1.0970393419265747
50,0.948616623878479,0.1443750262260437,0.7965116500854492,1.0829380750656128
51,0.9525691866874695,0.1359928846359253,0.7965116500854492,1.0667941570281982
52,0.9288537502288818,0.22070470452308655,0.7325581312179565,1.4656134843826294
53,0.9525691866874695,0.13961033523082733,0.7383720874786377,1.404092788696289
54,0.9466403126716614,0.15947727859020233,0.7674418687820435,1.0932117700576782
55,0.95652174949646,0.13949064910411835,0.7965116500854492,1.03606116771698
56,0.9624505639076233,0.14426225423812866,0.7732558250427246,1.3408583402633667
57,0.9584980010986328,0.11782070249319077,0.7790697813034058,1.209491491317749
58,0.95652174949646,0.13687792420387268,0.7732558250427246,1.19508957862854
59,0.9743083119392395,0.0835893526673317,0.8023256063461304,1.1769442558288574
60,0.97826087474823,0.06631793081760406,0.819767415523529,1.0957003831863403
61,0.97826087474823,0.07819443196058273,0.8081395626068115,1.1147481203079224
62,0.9901185631752014,0.04061063751578331,0.8023256063461304,1.1084648370742798
63,0.9841897487640381,0.050947047770023346,0.7965116500854492,1.123203992843628
64,0.97826087474823,0.06024295091629028,0.8081395626068115,1.1172369718551636
65,0.9901185631752014,0.04816326126456261,0.8139534592628479,1.109196662902832
66,0.97826087474823,0.08809636533260345,0.7906976938247681,1.2635573148727417
67,0.9841897487640381,0.05570024251937866,0.8255813717842102,1.1124931573867798
68,0.9723320007324219,0.06150957942008972,0.7732558250427246,1.2831859588623047
69,0.9802371263504028,0.05043578892946243,0.7965116500854492,1.3304400444030762
70,0.9841897487640381,0.04535229876637459,0.819767415523529,1.2761273384094238
71,0.9881423115730286,0.05359271913766861,0.8023256063461304,1.281684398651123
72,0.9960474371910095,0.021437449380755424,0.8023256063461304,1.2999699115753174
73,0.9901185631752014,0.035051144659519196,0.7965116500854492,1.262120246887207
74,0.9960474371910095,0.016325950622558594,0.8023256063461304,1.1611517667770386
75,0.9881423115730286,0.0351271852850914,0.7732558250427246,1.4027591943740845
76,0.9841897487640381,0.06379001587629318,0.819767415523529,1.3196330070495605
77,0.9861660003662109,0.04472992196679115,0.8139534592628479,1.3247308731079102
78,0.9940711259841919,0.0235531497746706,0.819767415523529,1.3455482721328735
79,0.9960474371910095,0.023784661665558815,0.8255813717842102,1.2881783246994019
80,0.9940711259841919,0.02202690578997135,0.8372092843055725,1.2695406675338745
81,0.992094874382019,0.03474423661828041,0.8139534592628479,1.3283865451812744
82,0.9881423115730286,0.028854234144091606,0.819767415523529,1.2929619550704956
83,0.9940711259841919,0.02190237119793892,0.8255813717842102,1.2298239469528198
84,0.992094874382019,0.019814906641840935,0.8081395626068115,1.199378490447998
85,0.9960474371910095,0.012899511493742466,0.8139534592628479,1.158456563949585
86,0.9980236887931824,0.019170092418789864,0.819767415523529,1.1374133825302124
87,0.992094874382019,0.019663821905851364,0.8255813717842102,1.1484030485153198
88,0.9960474371910095,0.014615517109632492,0.8255813717842102,1.1592340469360352
89,0.9980236887931824,0.007912547327578068,0.8255813717842102,1.1646084785461426
90,0.992094874382019,0.03081458993256092,0.8313953280448914,1.1664234399795532
91,0.9980236887931824,0.013867268338799477,0.8255813717842102,1.1678165197372437
92,0.992094874382019,0.02345162257552147,0.8255813717842102,1.1674537658691406
93,0.9940711259841919,0.02317122370004654,0.8313953280448914,1.1659870147705078
94,1.0,0.007702916394919157,0.8313953280448914,1.1718147993087769
95,0.9960474371910095,0.016653459519147873,0.8313953280448914,1.172853946685791
96,1.0,0.009130814112722874,0.8313953280448914,1.172208309173584
97,0.9881423115730286,0.029074963182210922,0.8313953280448914,1.1753791570663452
98,0.9980236887931824,0.012703168205916882,0.8313953280448914,1.1747393608093262
99,0.9901185631752014,0.02474023401737213,0.8313953280448914,1.174501895904541
