epoch,accuracy,loss,val_accuracy,val_loss
0,0.18803419172763824,2.696286916732788,0.10958904027938843,2.3040454387664795
1,0.2777777910232544,2.015317440032959,0.12328767031431198,2.3189804553985596
2,0.38034188747406006,1.7758519649505615,0.12328767031431198,2.353458881378174
3,0.3632478713989258,1.6779476404190063,0.12328767031431198,2.354046583175659
4,0.470085471868515,1.5064632892608643,0.12328767031431198,2.3921139240264893
5,0.4615384638309479,1.4207508563995361,0.09589041024446487,2.388216495513916
6,0.49572649598121643,1.4773821830749512,0.09589041024446487,2.5446648597717285
7,0.5470085740089417,1.3581428527832031,0.09589041024446487,2.630063772201538
8,0.6196581125259399,1.2027746438980103,0.10958904027938843,2.674179792404175
9,0.6282051205635071,1.0177631378173828,0.12328767031431198,2.6594083309173584
10,0.7179487347602844,0.9539164900779724,0.12328767031431198,3.137838125228882
11,0.7222222089767456,0.8954353928565979,0.12328767031431198,3.396474838256836
12,0.7350427508354187,0.7504568696022034,0.12328767031431198,3.5124549865722656
13,0.6794871687889099,0.8644664287567139,0.12328767031431198,3.8305065631866455
14,0.7350427508354187,0.7405776381492615,0.12328767031431198,4.044240951538086
15,0.7948718070983887,0.6501282453536987,0.12328767031431198,3.788301706314087
16,0.7948718070983887,0.6954533457756042,0.12328767031431198,4.13433837890625
17,0.7264957427978516,0.742510974407196,0.12328767031431198,4.108746528625488
18,0.8290598392486572,0.6199833750724792,0.12328767031431198,4.074637413024902
19,0.7735042572021484,0.717290997505188,0.12328767031431198,3.84222412109375
20,0.8589743375778198,0.45759326219558716,0.12328767031431198,4.003951549530029
